cust_id,age,gender,education,bal,purchases,oneoff_purchases,installments_purchases,purchases_trans,credit_limit,payments,min_payments,perc_full_payment,perc_entertainment_purchase,perc_apparels_purchase,perc_groceries_purchase,perc_restaurant_purchase,perc_utility_purchase,perc_telecom_purchase,perc_supermkt_purchase,perc_offline_purchase,perc_online_purchase
7758613848,38,Male,Masters,60014.09,348801.00,348801.00,0.00,21,500000.00,10522.05,16505.41,0,0.09,0.23,0.33,0.05,0.02,0.05,0.23,0.83,0.17
7527694364,29,Male,Graduate,21469.99,44044.00,44044.00,0.00,22,300000.00,54102.74,19729.76,0,0.1,0.39,0.11,0.11,0.09,0.06,0.14,0.35,0.65
7943441641,27,Female,Masters,7116.10,31710.00,0.00,31710.00,10,100000.00,16945.90,14909.51,0,0.45,0.04,0.16,0.03,0.07,0.08,0.17,0.8,0.2
7483531563,38,Female,Graduate,177943.59,0.00,0.00,0.00,0,200000.00,256305.20,51570.26,0.083333,0.09,0.23,0.18,0.0,0.16,0.1,0.24,0.23,0.77
7866645356,25,Male,Graduate,20416.63,263052.00,176934.00,86118.00,96,400000.00,253400.54,17611.41,0.916667,0.36,0.23,0.09,0.04,0.09,0.02,0.17,0.23,0.77
7635791262,25,Male,Graduate,112005.74,41772.00,0.00,41772.00,4,200000.00,136223.01,97311.17,0,0.19,0.33,0.04,0.14,0.08,0.03,0.19,0.0,1.0
7999698935,48,Male,Graduate,536653.24,525108.00,287510.00,237598.00,44,1100000.00,142934.86,166039.37,0,0.11,0.16,0.19,0.16,0.12,0.09,0.17,0.4,0.6
7776687638,31,Male,Graduate,28107.93,472384.00,18500.00,453884.00,31,750000.00,431945.02,17089.56,1,0.3,0.09,0.16,0.05,0.11,0.1,0.19,0.4,0.6
7317986351,31,Male,Graduate,1881.05,0.00,0.00,0.00,0,750000.00,71495.86,5642.13,1,0.22,0.18,0.21,0.14,0.11,0.0,0.14,0.58,0.42
7436558317,36,Female,Graduate,252609.00,307481.00,179785.00,127696.00,28,550000.00,240528.16,66050.28,0,0.01,0.14,0.12,0.26,0.14,0.13,0.2,0.2,0.8
7689836355,29,Female,Masters,0.00,24010.00,0.00,24010.00,7,250000.00,0.00,,0,0.46,0.19,0.04,0.14,0.04,0.01,0.12,0.56,0.44
7583876838,34,Male,Under-Graduate,266023.79,0.00,0.00,0.00,0,300000.00,49924.12,127207.94,0,0.32,0.25,0.01,0.05,0.1,0.1,0.17,0.97,0.03
7792368845,34,Female,Under-Graduate,649551.01,71676.00,0.00,71676.00,12,1000000.00,121567.85,234872.18,0,0.38,0.29,0.09,0.1,0.06,0.01,0.07,0.0,1.0
7575885614,31,Male,Graduate,180689.51,22360.00,22360.00,0.00,1,200000.00,100329.44,66065.71,0,0.2,0.28,0.21,0.14,0.06,0.03,0.08,0.88,0.12
7656682533,33,Female,Masters,731.44,44874.00,0.00,44874.00,20,350000.00,55607.10,,0,0.23,0.02,0.11,0.12,0.18,0.14,0.2,0.07,0.93
7973185376,32,Male,Graduate,500577.50,483722.00,351345.00,132377.00,50,1250000.00,240093.29,118970.81,0,0.03,0.32,0.13,0.05,0.04,0.0,0.43,0.92,0.08
7312735738,43,Male,Graduate,82891.31,282749.00,95585.00,187164.00,32,300000.00,218804.22,31620.82,0,0.39,0.17,0.0,0.21,0.08,0.04,0.11,0.36,0.64
7586885877,44,Male,Graduate,136393.32,7400.00,7400.00,0.00,1,150000.00,33010.00,27312.06,0,0.13,0.42,0.17,0.08,0.06,0.02,0.12,0.15,0.85
7515951753,44,Female,Masters,0.00,0.00,0.00,0.00,0,300000.00,19784.53,,0,0.33,0.06,0.12,0.05,0.08,0.04,0.32,0.14,0.86
7813637665,33,Male,Graduate,46307.13,0.00,0.00,0.00,0,100000.00,544535.69,449693.41,0.4,0.25,0.07,0.12,0.17,0.15,0.1,0.14,0.82,0.18
7364817127,39,Male,Masters,176497.21,9544.00,0.00,9544.00,5,500000.00,268689.78,42751.11,0,0.42,0.01,0.16,0.16,0.09,0.07,0.09,0.84,0.16
7143828544,43,Male,Masters,249034.08,219728.00,206428.00,13300.00,40,420000.00,77567.65,79522.43,0,0.26,0.07,0.31,0.17,0.04,0.03,0.12,0.21,0.79
7176765497,33,Male,Under-Graduate,46234.09,12500.00,0.00,12500.00,5,50000.00,25078.84,35008.50,0,0.17,0.29,0.06,0.19,0.01,0.0,0.28,0.76,0.24
7143513668,25,Female,Under-Graduate,41893.76,116624.00,67973.00,48651.00,39,700000.00,84660.72,19495.55,0,0.36,0.19,0.11,0.1,0.1,0.02,0.12,0.01,0.99
7377463856,37,Female,Under-Graduate,38796.75,94449.00,0.00,94449.00,23,100000.00,83170.85,21880.82,0,0.23,0.33,0.1,0.05,0.06,0.07,0.16,0.29,0.71
7656457831,29,Male,Under-Graduate,8721.75,20546.00,20546.00,0.00,5,160000.00,33565.04,14182.47,0.090909,0.1,0.38,0.05,0.11,0.14,0.07,0.15,0.73,0.27
7768191859,34,Female,Masters,23626.41,194962.00,143092.00,51870.00,38,180000.00,167927.19,16381.75,0.1,0.25,0.33,0.09,0.08,0.07,0.05,0.13,0.74,0.26
7796373713,25,Male,Graduate,55050.99,19403.00,19403.00,0.00,7,400000.00,58902.03,21651.15,0,0.0,0.0,0.06,0.22,0.31,0.12,0.29,0.86,0.14
7871754753,27,Male,Under-Graduate,95130.91,13703.00,13703.00,0.00,3,120000.00,31272.97,26971.63,0,0.08,0.44,0.06,0.02,0.02,0.12,0.26,0.37,0.63
7887656661,36,Male,Graduate,15803.89,178083.00,169747.00,8336.00,51,450000.00,189299.95,16890.68,1,0.33,0.29,0.08,0.12,0.04,0.02,0.12,0.95,0.05
7865114532,32,Female,Masters,32757.64,235224.00,235224.00,0.00,16,650000.00,393160.29,22557.93,0,0.38,0.2,0.0,0.01,0.06,0.09,0.26,0.87,0.13
7336677611,37,Male,Under-Graduate,267734.06,144389.00,125571.00,18818.00,35,800000.00,70715.71,69159.74,0,0.09,0.12,0.28,0.11,0.07,0.11,0.22,0.87,0.13
7319873655,29,Male,Masters,244438.93,0.00,0.00,0.00,0,250000.00,49481.08,85661.80,0,0.35,0.19,0.14,0.01,0.08,0.04,0.19,0.74,0.26
7661991613,42,Female,Graduate,122656.19,36000.00,36000.00,0.00,6,250000.00,1013243.24,92028.78,0.6,0.4,0.24,0.09,0.02,0.11,0.04,0.1,0.39,0.61
7165258694,32,Male,Graduate,75919.80,176979.00,135989.00,40990.00,9,250000.00,66250.13,81649.22,0,0.14,0.28,0.25,0.08,0.1,0.02,0.13,0.03,0.97
7197167476,39,Male,Under-Graduate,106683.06,50994.00,0.00,50994.00,27,100000.00,81201.84,136168.74,0,0.39,0.24,0.09,0.08,0.09,0.03,0.08,0.77,0.23
7796626563,42,Male,Under-Graduate,17929.33,21777.00,0.00,21777.00,9,300000.00,21140.62,34509.22,0.5,0.36,0.01,0.14,0.16,0.06,0.11,0.16,0.05,0.95
7474973277,34,Male,Graduate,0.00,18100.00,18100.00,0.00,1,250000.00,16576.31,,0,0.41,0.2,0.16,0.04,0.04,0.04,0.11,0.6,0.4
7853194636,29,Male,Under-Graduate,9101.14,102355.00,78815.00,23540.00,20,300000.00,85380.51,11245.99,0.166667,0.03,0.38,0.09,0.18,0.1,0.07,0.15,0.87,0.13
7927715985,25,Male,Graduate,62471.79,0.00,0.00,0.00,0,120000.00,90146.45,16969.38,0,0.37,0.29,0.15,0.08,0.01,0.0,0.1,0.73,0.27
7935156543,36,Female,Graduate,547895.63,0.00,0.00,0.00,0,650000.00,110946.44,196199.68,0,0.39,0.19,0.19,0.02,0.0,0.08,0.13,0.77,0.23
7247374943,29,Female,Under-Graduate,136341.42,0.00,0.00,0.00,0,150000.00,30781.40,36404.03,0,0.29,0.05,0.15,0.07,0.06,0.14,0.24,0.44,0.56
7666643927,36,Female,Graduate,506307.09,274233.00,51730.00,222503.00,31,750000.00,1126392.19,341745.92,0.083333,0.17,0.39,0.14,0.09,0.01,0.02,0.18,0.82,0.18
7993689894,31,Female,Graduate,9846.39,120638.00,101726.00,18912.00,17,650000.00,114659.76,14865.21,0.875,0.21,0.37,0.17,0.09,0.03,0.03,0.1,0.74,0.26
7123378516,48,Male,Graduate,974923.91,155263.00,0.00,155263.00,68,1100000.00,299964.88,441528.00,0,0.03,0.18,0.32,0.0,0.02,0.01,0.44,0.37,0.63
7986652656,27,Male,Graduate,67726.16,0.00,0.00,0.00,0,150000.00,33414.13,9877.41,0,0.36,0.28,0.06,0.07,0.06,0.01,0.16,0.38,0.62
7664631446,48,Female,Graduate,154033.77,55162.00,36000.00,19162.00,16,150000.00,65546.56,122659.16,0,0.44,0.05,0.04,0.08,0.13,0.12,0.14,0.34,0.66
7698574147,31,Male,Graduate,52809.52,86874.00,67774.00,19100.00,22,60000.00,101360.11,17359.85,0,0.37,0.29,0.11,0.1,0.0,0.04,0.09,0.19,0.81
7148545631,44,Male,Masters,109542.05,80637.00,80637.00,0.00,9,250000.00,24973.77,33576.84,0,0.08,0.35,0.12,0.16,0.11,0.05,0.13,0.24,0.76
7886759631,29,Male,Graduate,4244.30,0.00,0.00,0.00,0,240000.00,65594.25,2605.77,0.142857,0.08,0.33,0.25,0.06,0.07,0.09,0.12,0.78,0.22
7775855841,33,Male,Under-Graduate,224434.50,296930.00,123855.00,173075.00,91,950000.00,71321.83,64326.67,0,0.47,0.1,0.03,0.14,0.0,0.01,0.25,0.73,0.27
7515365367,36,Male,Graduate,1156.72,11697.00,0.00,11697.00,6,250000.00,38771.41,14021.55,0.333333,0.43,0.04,0.22,0.03,0.08,0.06,0.14,0.89,0.11
7756822733,33,Male,Under-Graduate,4113.96,23500.00,0.00,23500.00,12,300000.00,26535.64,15805.11,0,0.3,0.12,0.04,0.1,0.0,0.13,0.31,0.55,0.45
7876636751,34,Male,Under-Graduate,8344.22,0.00,0.00,0.00,0,75000.00,3620.53,29234.04,0,0.29,0.18,0.01,0.09,0.16,0.04,0.23,0.27,0.73
7386553163,34,Female,Masters,109622.82,31338.00,31338.00,0.00,1,500000.00,50250.12,30390.85,0,0.25,0.17,0.17,0.15,0.11,0.02,0.13,0.28,0.72
7774534634,42,Male,Masters,17307.54,0.00,0.00,0.00,0,120000.00,32911.26,37243.96,0,0.25,0.14,0.01,0.09,0.12,0.08,0.31,0.24,0.76
7558696483,48,Female,Graduate,25075.86,127455.00,77158.00,50297.00,25,700000.00,128287.98,18880.88,0.416667,0.22,0.26,0.19,0.04,0.12,0.06,0.11,0.37,0.63
7344739947,25,Male,Graduate,11846.71,164385.00,18702.00,145683.00,29,700000.00,162498.44,18097.34,0.916667,0.37,0.2,0.16,0.01,0.12,0.02,0.12,0.68,0.32
7533192666,31,Male,Graduate,3776.52,15864.00,0.00,15864.00,3,150000.00,17828.89,6652.14,0,0.47,0.16,0.15,0.06,0.04,0.04,0.08,0.34,0.66
7245696644,44,Female,Masters,496275.38,61840.00,61840.00,0.00,12,700000.00,241267.37,156570.61,0,0.0,0.14,0.2,0.0,0.31,0.05,0.3,0.47,0.53
7547673133,32,Male,Graduate,200679.36,48592.00,12920.00,35672.00,24,450000.00,46123.37,73005.78,0,0.29,0.0,0.06,0.01,0.28,0.03,0.33,0.29,0.71
7681335739,36,Male,Under-Graduate,1616.73,17190.00,0.00,17190.00,10,150000.00,14500.29,14705.48,0.875,0.34,0.09,0.19,0.06,0.04,0.07,0.21,0.49,0.51
7983569665,29,Male,Graduate,134339.42,260452.00,240612.00,19840.00,39,600000.00,71085.14,32684.54,0,0.42,0.17,0.12,0.07,0.1,0.02,0.1,0.91,0.09
7686138576,29,Male,Masters,48120.55,152098.00,112980.00,39118.00,24,600000.00,147759.90,24856.04,0.083333,0.41,0.13,0.14,0.08,0.1,0.03,0.11,0.52,0.48
7663548614,31,Male,Graduate,113279.89,41124.00,24245.00,16879.00,13,300000.00,81475.26,70637.59,0,0.41,0.23,0.01,0.14,0.05,0.05,0.11,0.7,0.3
7164664568,38,Male,Graduate,39865.76,133125.00,34947.00,98178.00,20,600000.00,34358.11,13276.86,0,0.3,0.24,0.15,0.0,0.14,0.05,0.12,0.88,0.12
7394667681,27,Male,Graduate,110386.14,71400.00,4500.00,66900.00,13,120000.00,61563.12,56404.86,0,0.23,0.01,0.1,0.21,0.16,0.07,0.22,0.69,0.31
7878488349,29,Male,Graduate,684.04,7440.00,0.00,7440.00,2,200000.00,22579.63,7275.21,0,0.23,0.33,0.19,0.1,0.01,0.05,0.09,0.56,0.44
7169876949,31,Male,Graduate,85771.22,122400.00,56400.00,66000.00,15,200000.00,249459.70,35902.33,0.090909,0.18,0.19,0.27,0.12,0.08,0.04,0.12,0.29,0.71
7156462465,34,Male,Graduate,5068.27,43460.00,6400.00,37060.00,11,400000.00,53838.14,13648.06,0.1,0.32,0.06,0.28,0.03,0.05,0.02,0.24,0.52,0.48
7675521116,34,Male,Graduate,41527.61,19134.00,4000.00,15134.00,8,150000.00,346741.20,109475.71,0.2,0.14,0.11,0.24,0.04,0.17,0.14,0.16,0.9,0.1
7667856667,36,Male,Masters,207531.43,58867.00,27763.00,31104.00,17,250000.00,60479.16,49294.17,0,0.18,0.36,0.08,0.15,0.02,0.01,0.2,0.67,0.33
7475773665,39,Male,Graduate,250716.41,0.00,0.00,0.00,0,750000.00,333167.42,70654.15,0.090909,0.34,0.22,0.07,0.05,0.0,0.0,0.32,0.56,0.44
7438936499,31,Female,Graduate,9162.35,17980.00,17980.00,0.00,1,120000.00,137479.41,9944.94,0.5,0.35,0.0,0.12,0.07,0.03,0.1,0.33,0.5,0.5
7675448777,29,Male,Masters,12212.43,105296.00,5896.00,99400.00,17,300000.00,146041.32,19191.59,1,0.11,0.07,0.18,0.21,0.1,0.13,0.2,0.22,0.78
7333146369,26,Male,Under-Graduate,74697.86,234108.00,195384.00,38724.00,59,200000.00,73600.26,24195.47,0,0.16,0.24,0.24,0.07,0.02,0.0,0.27,0.18,0.82
7324142473,42,Female,Masters,75688.80,17800.00,0.00,17800.00,4,100000.00,139025.64,428723.67,0.090909,0.41,0.2,0.05,0.05,0.11,0.03,0.15,0.13,0.87
7863383163,29,Female,Graduate,317698.04,107925.00,107925.00,0.00,10,850000.00,210905.97,92329.52,0,0.31,0.11,0.17,0.18,0.05,0.04,0.14,0.63,0.37
7478454966,34,Male,Under-Graduate,350648.91,0.00,0.00,0.00,0,500000.00,28670.84,62848.46,0,0.02,0.33,0.19,0.08,0.04,0.02,0.32,0.88,0.12
7686296153,36,Male,Graduate,41117.26,235524.00,0.00,235524.00,12,450000.00,223590.96,403453.29,0,0.28,0.03,0.29,0.01,0.1,0.03,0.26,0.9,0.1
7645361491,31,Female,Graduate,182764.78,59664.00,0.00,59664.00,12,200000.00,91109.05,86753.83,0,0.12,0.37,0.01,0.07,0.04,0.03,0.36,0.44,0.56
7785776397,29,Male,Under-Graduate,5824.00,55693.00,55693.00,0.00,5,470000.00,0.00,,0,0.15,0.31,0.12,0.09,0.14,0.08,0.11,0.99,0.01
7385334966,31,Male,Under-Graduate,211300.36,0.00,0.00,0.00,0,700000.00,72261.38,93888.76,0,0.27,0.07,0.09,0.22,0.11,0.05,0.19,0.8,0.2
7681466929,31,Male,Graduate,277164.06,0.00,0.00,0.00,0,400000.00,80457.04,73521.97,0,0.3,0.11,0.17,0.07,0.15,0.0,0.2,0.04,0.96
7988644661,36,Male,Under-Graduate,119488.57,36550.00,36550.00,0.00,8,120000.00,56634.94,136230.70,0,0.4,0.09,0.21,0.07,0.05,0.03,0.15,0.65,0.35
7746846885,29,Male,Graduate,233915.01,50263.00,50263.00,0.00,4,600000.00,53945.01,33270.21,0,0.06,0.42,0.07,0.05,0.07,0.05,0.28,0.98,0.02
7855237551,29,Female,Under-Graduate,204378.84,0.00,0.00,0.00,0,650000.00,807582.68,49537.31,0.25,0.3,0.27,0.17,0.06,0.09,0.01,0.1,0.48,0.52
7645616648,31,Male,Under-Graduate,15058.06,269786.00,186700.00,83086.00,43,120000.00,254120.24,12708.92,0.111111,0.16,0.22,0.27,0.01,0.08,0.06,0.2,0.76,0.24
7337273563,38,Female,Under-Graduate,1404.22,9216.00,0.00,9216.00,4,50000.00,9167.27,8818.46,0.166667,0.48,0.15,0.01,0.08,0.01,0.1,0.17,0.29,0.71
7968566283,38,Female,Graduate,142072.71,0.00,0.00,0.00,0,150000.00,50676.50,44917.98,0,0.43,0.17,0.04,0.01,0.13,0.02,0.2,0.53,0.47
7478861355,44,Male,Graduate,256074.40,11025.00,4000.00,7025.00,4,1000000.00,88142.06,72469.96,0,0.38,0.16,0.07,0.08,0.0,0.02,0.29,0.44,0.56
7886755348,28,Male,Masters,54002.09,61223.00,49561.00,11662.00,10,200000.00,164206.87,41995.63,0,0.35,0.22,0.17,0.08,0.04,0.04,0.1,0.46,0.54
7655673561,25,Male,Graduate,162121.94,9840.00,9840.00,0.00,13,400000.00,359209.28,56722.75,0.166667,0.12,0.27,0.08,0.09,0.13,0.0,0.31,0.55,0.45
7446777979,33,Female,Under-Graduate,46056.62,86461.00,86461.00,0.00,11,300000.00,188026.69,36245.00,0.25,0.28,0.15,0.1,0.17,0.04,0.08,0.18,0.95,0.05
7556868757,31,Male,Graduate,26766.87,251837.00,60756.00,191081.00,51,250000.00,231925.89,17273.15,0.166667,0.04,0.22,0.04,0.03,0.27,0.05,0.35,0.29,0.71
7698896314,32,Female,Graduate,227980.76,0.00,0.00,0.00,0,500000.00,471406.32,54376.63,0.090909,0.35,0.06,0.25,0.08,0.02,0.07,0.17,0.42,0.58
7786647664,48,Male,Graduate,142006.50,0.00,0.00,0.00,0,300000.00,21939.82,28955.68,0,0.35,0.07,0.01,0.27,0.14,0.01,0.15,0.43,0.57
7593517635,25,Male,Graduate,4101.12,131475.00,12519.00,118956.00,70,600000.00,130310.47,13576.13,0.7,0.38,0.15,0.17,0.05,0.05,0.07,0.13,0.55,0.45
7418576365,34,Male,Graduate,520438.33,0.00,0.00,0.00,0,700000.00,116161.65,196995.96,0,0.22,0.26,0.01,0.03,0.0,0.17,0.31,0.99,0.01
7366471717,29,Male,Under-Graduate,77839.33,185430.00,17440.00,167990.00,26,120000.00,84445.91,71760.62,0.166667,0.1,0.34,0.17,0.09,0.04,0.08,0.18,0.12,0.88
7134864663,29,Male,Graduate,63877.24,209315.00,121880.00,87435.00,45,120000.00,101796.69,27900.02,0,0.0,0.2,0.05,0.16,0.11,0.08,0.4,0.49,0.51
7765633185,31,Male,Masters,145573.70,117188.00,117188.00,0.00,25,370000.00,35075.02,34300.63,0,0.31,0.04,0.31,0.11,0.06,0.03,0.14,0.4,0.6
7839765511,42,Female,Masters,15634.82,221487.00,221487.00,0.00,3,1450000.00,784012.14,17174.96,0.5,0.27,0.17,0.16,0.04,0.14,0.07,0.15,0.03,0.97
7661889666,49,Male,Under-Graduate,733.17,9066.00,0.00,9066.00,1,300000.00,0.00,,0,0.49,0.06,0.2,0.1,0.06,0.02,0.07,0.13,0.87
7886766644,29,Male,Under-Graduate,197844.30,3594.00,3594.00,0.00,1,200000.00,123060.95,131462.53,0,0.27,0.29,0.2,0.1,0.04,0.04,0.06,0.12,0.88
7596637448,26,Male,Graduate,60520.33,127950.00,54300.00,73650.00,37,100000.00,66134.15,14259.88,0.142857,0.07,0.33,0.06,0.12,0.07,0.08,0.27,0.04,0.96
7617311713,29,Male,Under-Graduate,385522.58,0.00,0.00,0.00,0,750000.00,97720.33,87572.52,0,0.29,0.27,0.2,0.0,0.01,0.06,0.17,0.65,0.35
7621253636,31,Male,Under-Graduate,250343.81,200169.00,143724.00,56445.00,49,300000.00,119937.04,98593.73,0,0.2,0.04,0.34,0.0,0.01,0.14,0.27,0.32,0.68
7557558955,32,Male,Graduate,402803.65,3500.00,3500.00,0.00,1,400000.00,32849.69,2055161.98,0,0.21,0.15,0.08,0.08,0.11,0.09,0.28,0.1,0.9
7515663755,28,Male,Graduate,236801.36,0.00,0.00,0.00,0,250000.00,66056.61,67575.77,0,0.19,0.31,0.0,0.13,0.09,0.05,0.23,0.32,0.68
7675743841,31,Male,Graduate,129990.49,0.00,0.00,0.00,0,250000.00,371001.00,30308.94,0.166667,0.13,0.16,0.05,0.2,0.14,0.04,0.28,0.96,0.04
7716638657,37,Male,Graduate,236929.72,102053.00,0.00,102053.00,12,250000.00,108087.08,223533.53,0,0.38,0.29,0.02,0.02,0.01,0.04,0.24,0.61,0.39
7973325955,32,Female,Masters,441719.21,114952.00,114952.00,0.00,13,500000.00,125039.80,137334.96,0,0.17,0.35,0.16,0.15,0.06,0.02,0.09,0.54,0.46
7673854753,39,Male,Masters,137031.71,138928.00,74594.00,64334.00,28,180000.00,43178.28,81151.82,0,0.44,0.19,0.0,0.01,0.12,0.08,0.16,0.6,0.4
7553835691,25,Male,Graduate,5328.49,57132.00,0.00,57132.00,24,100000.00,54661.72,16292.10,0.9,0.04,0.46,0.05,0.01,0.19,0.07,0.18,0.12,0.88
7511372855,34,Female,Graduate,4727.50,63900.00,0.00,63900.00,12,330000.00,94001.20,18215.08,1,0.21,0.09,0.16,0.03,0.24,0.05,0.22,0.43,0.57
7668763562,46,Male,Graduate,991.08,21526.00,1.00,21525.00,8,120000.00,47464.36,10481.25,0.5,0.24,0.15,0.14,0.18,0.1,0.01,0.18,0.3,0.7
7666558874,36,Male,Under-Graduate,172961.88,353346.00,253350.00,99996.00,46,500000.00,486825.60,73528.82,0.083333,0.31,0.24,0.2,0.02,0.02,0.06,0.15,0.76,0.24
7374341843,27,Female,Under-Graduate,2154.29,0.00,0.00,0.00,0,120000.00,117357.68,15897.52,0.090909,0.1,0.34,0.14,0.17,0.02,0.0,0.23,0.65,0.35
7855283689,42,Female,Masters,88135.90,468126.00,230164.00,237962.00,53,700000.00,467582.06,24900.94,0,0.38,0.28,0.12,0.05,0.06,0.04,0.07,0.27,0.73
7458567668,28,Male,Under-Graduate,459.62,55416.00,0.00,55416.00,1,150000.00,0.00,,0,0.14,0.31,0.07,0.06,0.06,0.03,0.33,0.67,0.33
7525451855,31,Male,Under-Graduate,125816.54,282176.00,77926.00,204250.00,80,450000.00,145733.02,27310.42,0,0.13,0.17,0.17,0.0,0.08,0.03,0.42,0.95,0.05
7376868616,31,Male,Graduate,54748.46,122596.00,107123.00,15473.00,13,150000.00,40015.41,27664.23,0,0.32,0.26,0.09,0.01,0.02,0.04,0.26,0.27,0.73
7699716986,31,Female,Under-Graduate,321508.04,41024.00,29652.00,11372.00,12,950000.00,77219.50,88605.26,0,0.19,0.33,0.08,0.1,0.07,0.0,0.23,0.06,0.94
7519557796,34,Male,Graduate,132848.35,150726.00,101160.00,49566.00,22,200000.00,228163.41,92660.02,0.111111,0.02,0.44,0.02,0.18,0.04,0.09,0.21,0.58,0.42
7644565356,42,Male,Graduate,160399.18,0.00,0.00,0.00,0,170000.00,43713.45,67320.86,0,0.11,0.38,0.06,0.17,0.1,0.04,0.14,0.44,0.56
7946841687,34,Male,Under-Graduate,8241.40,21924.00,0.00,21924.00,12,150000.00,12809.55,17044.10,0,0.27,0.05,0.28,0.1,0.08,0.01,0.21,0.97,0.03
7696648745,32,Male,Masters,664318.74,20269.00,20269.00,0.00,1,1100000.00,285627.23,150598.81,0,0.07,0.15,0.11,0.15,0.07,0.09,0.36,0.7,0.3
7923786759,36,Male,Masters,16157.69,19400.00,5900.00,13500.00,6,500000.00,73845.78,19742.51,0.1,0.43,0.09,0.07,0.1,0.02,0.07,0.22,0.41,0.59
7599697668,44,Male,Masters,1782.03,12372.00,0.00,12372.00,4,300000.00,27058.98,13376.09,0.428571,0.1,0.37,0.19,0.1,0.05,0.04,0.15,0.48,0.52
7738448173,31,Male,Graduate,106002.22,20051.00,20051.00,0.00,5,120000.00,40702.23,39968.18,0,0.26,0.26,0.23,0.1,0.02,0.05,0.08,0.55,0.45
7532864851,48,Male,Under-Graduate,244641.14,191565.00,133291.00,58274.00,29,850000.00,472369.14,62936.13,0,0.0,0.22,0.23,0.11,0.03,0.12,0.29,0.31,0.69
7538868936,25,Male,Masters,221292.12,5290.00,5290.00,0.00,1,350000.00,70440.80,60102.89,0,0.39,0.18,0.06,0.07,0.1,0.07,0.13,0.23,0.77
7279737456,44,Male,Masters,148422.19,5283.00,5283.00,0.00,3,300000.00,187116.96,41303.50,0,0.29,0.19,0.0,0.04,0.04,0.1,0.34,0.01,0.99
7729771698,34,Female,Graduate,216171.55,0.00,0.00,0.00,0,300000.00,66235.50,41186.66,0,0.43,0.1,0.16,0.04,0.05,0.0,0.22,0.31,0.69
7665824674,26,Female,Under-Graduate,5679.85,9310.00,0.00,9310.00,7,250000.00,8355.64,17248.22,0,0.02,0.09,0.09,0.39,0.06,0.04,0.31,0.29,0.71
7886543748,32,Female,Graduate,418382.60,49061.00,4565.00,44496.00,13,450000.00,154199.83,241008.40,0,0.24,0.25,0.2,0.1,0.06,0.05,0.1,0.63,0.37
7326455145,31,Male,Masters,3789.01,48330.00,0.00,48330.00,13,250000.00,54161.84,17931.12,0.916667,0.01,0.25,0.16,0.1,0.18,0.07,0.23,0.52,0.48
7893764536,29,Male,Under-Graduate,419861.81,1730.00,1730.00,0.00,1,895454.55,1022660.18,102412.64,0.1,0.18,0.01,0.2,0.28,0.09,0.11,0.13,0.56,0.44
7576454688,25,Male,Graduate,93215.32,57264.00,0.00,57264.00,24,100000.00,179468.67,360568.32,0.083333,0.14,0.0,0.23,0.1,0.24,0.08,0.21,0.87,0.13
7687447233,34,Male,Graduate,290549.66,139048.00,71308.00,67740.00,33,700000.00,151239.60,71928.33,0,0.42,0.2,0.18,0.07,0.01,0.03,0.09,0.83,0.17
7477335668,48,Female,Masters,8270.70,36767.00,28977.00,7790.00,9,470000.00,61034.96,14318.55,0.083333,0.22,0.02,0.1,0.29,0.01,0.1,0.26,0.16,0.84
7343586747,46,Male,Under-Graduate,350432.98,531320.00,378750.00,152570.00,37,1300000.00,435771.97,95211.90,0,0.23,0.1,0.06,0.11,0.01,0.12,0.37,0.25,0.75
7665874161,44,Male,Under-Graduate,7708.78,31181.00,31181.00,0.00,4,400000.00,10970.48,13231.00,0,0.15,0.25,0.01,0.03,0.0,0.16,0.4,0.33,0.67
7679691666,31,Female,Under-Graduate,353.54,5395.00,0.00,5395.00,5,120000.00,12439.26,11435.57,0.4,0.06,0.2,0.29,0.04,0.09,0.08,0.24,0.43,0.57
7418837866,31,Male,Graduate,93307.25,1240.00,1240.00,0.00,1,250000.00,48158.96,23863.62,0.083333,0.26,0.01,0.29,0.11,0.0,0.02,0.31,0.63,0.37
7748757587,37,Male,Masters,29568.06,0.00,0.00,0.00,0,220000.00,167613.12,17682.23,0,0.37,0.14,0.04,0.19,0.11,0.06,0.09,0.69,0.31
7736147976,36,Male,Masters,531473.93,0.00,0.00,0.00,0,800000.00,158277.09,263289.75,0,0.44,0.01,0.03,0.24,0.01,0.01,0.26,0.77,0.23
7199667114,33,Female,Graduate,153148.68,95656.00,81916.00,13740.00,11,400000.00,42403.36,65990.60,0,0.13,0.38,0.11,0.18,0.01,0.05,0.14,0.7,0.3
7617993412,38,Male,Graduate,119686.97,11724.00,0.00,11724.00,12,120000.00,38006.06,37131.21,0,0.05,0.34,0.15,0.09,0.03,0.08,0.26,0.09,0.91
7756495634,37,Male,Masters,475594.38,378585.00,358395.00,20190.00,46,1050000.00,121236.96,99143.55,0,0.02,0.12,0.13,0.16,0.1,0.12,0.35,0.91,0.09
7556745356,34,Male,Graduate,97086.22,56382.00,56382.00,0.00,10,295000.00,35016.49,37363.00,0,0.45,0.24,0.14,0.04,0.04,0.01,0.08,0.34,0.66
7515658538,29,Male,Under-Graduate,265266.32,33181.00,33181.00,0.00,10,350000.00,83167.83,107769.59,0,0.41,0.26,0.08,0.05,0.01,0.04,0.15,0.6,0.4
